exclude,mouse_num,src,strain_injection,strain,injected_with,resultant_geno,dob,injection_date,death_date_true,aod,exp_end_date,behavior_date,mri_imaging_date,observable_tumor_date,end_date,found_dead,injected_by,number_of_cells_injected,vol_injected,index,mouse_id,cage_strain,ntva,pten,ink4a,atrx,h11cas9,tyr_cre,cic,dtva,cage_number,sex,g_comments,metadata
NA,26281,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx wt,2021-02-19,2021-02-21,2021-05-17,85,NA,2021-05-19,NA,NA,NA,NA,RH,5x105,5uL,10670,26281-01,n-tva;pten f/f; ink4a/arff/f;atrx-+/+;h11lsl-cas9  f/f,tg/+,f/f,f/f,+/+,f/f,pwt,pwt,pwt,1510-2-2,M,partially paralyzed,NA
NA,26282,RH,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx wt,2021-02-19,2021-02-21,2021-05-14,82,NA,2021-05-14,NA,NA,NA,NA,RH,5x105,5uL,10671,26282-03,n-tva;pten f/f; ink4a/arff/f;atrx-+/+;h11lsl-cas9  f/f,tg/+,f/f,f/f,+/+,f/f,pwt,pwt,pwt,1510-2-2,M,paralyzed,NA
NA,26305,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-02-21,2021-02-21,2021-05-10,78,NA,2021-05-10,NA,NA,NA,NA,RH,5x105,5uL,10698,26305-00,n-tva;ptenf/f;atrxf/f;cas9f/f;ink4af/f,tg/+,f/f,f/f,f/f,f/f,pwt,pwt,pwt,1471-5-1,F,"hunched over, emanciated and not moving aroung",NA
NA,26306,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-02-21,2021-02-21,2021-06-16,115,NA,2021-06-09,NA,NA,NA,NA,RH,5x105,5uL,10699,26306-00,n-tva;ptenf/f;atrxf/f;cas9f/f;ink4af/f,tg/+,f/f,f/f,f/f,f/f,pwt,pwt,pwt,1471-5-3,M,sacked for tumor,NA
NA,26307,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-02-21,2021-02-21,2021-04-13,51,NA,NA,NA,2021-04-13,NA,NA,RH,5x105,5uL,10700,26307-01,n-tva;ptenf/f;atrxf/f;cas9f/f;ink4af/f,tg/+,f/f,f/f,f/f,f/f,pwt,pwt,pwt,1471-5-2,M,"small tumor on head, so sacked",NA
NA,26308,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-02-21,2021-02-21,2021-05-17,85,NA,2021-05-19,NA,NA,NA,NA,RH,5x105,5uL,10701,26308-03,n-tva;ptenf/f;atrxf/f;cas9f/f;ink4af/f,tg/+,f/f,f/f,f/f,f/f,pwt,pwt,pwt,1471-5-2,M,partially paralyzed,NA
NA,26309,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-02-21,2021-02-21,2021-04-30,68,NA,2021-04-30,NA,NA,NA,NA,RH,5x105,5uL,10702,26309-10,n-tva;ptenf/f;atrxf/f;cas9f/f;ink4af/f,tg/+,f/f,f/f,f/f,f/f,pwt,pwt,pwt,1471-5-3,M,"loosing mobility in hind legs, so sacked",NA
NA,26310,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-02-21,2021-02-21,2021-04-13,51,NA,NA,NA,2021-04-13,NA,NA,RH,5x105,5uL,10703,26310-30,n-tva;ptenf/f;atrxf/f;cas9f/f;ink4af/f,tg/+,f/f,f/f,f/f,f/f,pwt,pwt,pwt,1471-5-2,M,"small tumor on head, so sacked",NA
NA,26311,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-02-21,2021-02-21,2021-04-13,51,NA,NA,NA,2021-04-13,NA,NA,RH,5x105,5uL,10704,26311-11,n-tva;ptenf/f;atrxf/f;cas9f/f;ink4af/f,tg/+,f/f,f/f,f/f,f/f,pwt,pwt,pwt,1471-5-2,M,"small tumor on head, so sacked",NA
NA,28200,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx wt,2021-10-12,2021-10-14,2022-01-30,108,NA,NA,NA,2022-01-20,NA,NA,RH,5x105,5uL,13249,28200-00,n-tva::ptenf/f;atrx+/+;cas9f/f;inkf/f,tg/+,f/f,f/f,+/+,f/f,+/+,pwt,pwt,1657-1-1,F,"1/20/22 lethargic and red discharge around eye, sacked 1/31",NA
NA,28201,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx wt,2021-10-12,2021-10-14,2021-12-27,74,NA,NA,NA,2021-12-16,NA,1,RH,5x105,5uL,13250,28201-01,n-tva::ptenf/f;atrx+/+;cas9f/f;inkf/f,tg/+,f/f,f/f,+/+,f/f,+/+,pwt,pwt,1657-1-1,F,found dead,NA
NA,28202,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx wt,2021-10-12,2021-10-14,2021-12-27,74,NA,NA,NA,2021-12-20,NA,NA,RH,5x105,5uL,13251,28202-10,n-tva::ptenf/f;atrx+/+;cas9f/f;inkf/f,tg/+,f/f,f/f,+/+,f/f,+/+,pwt,pwt,1657-1-1,F,sacked for tumor burden,NA
NA,28203,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx wt,2021-10-12,2021-10-14,2022-01-03,81,NA,NA,NA,NA,NA,NA,RH,5x105,5uL,13252,28203-11,n-tva::ptenf/f;atrx+/+;cas9f/f;inkf/f,tg/+,f/f,f/f,+/+,f/f,+/+,pwt,pwt,1657-1-1,F,"12/21/21 tumor on back of skull, good mobility",NA
NA,28204,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx wt,2021-10-12,2021-10-14,2022-01-03,81,NA,NA,NA,2021-12-21,NA,NA,RH,5x105,5uL,13253,28204-00,n-tva::ptenf/f;atrx+/+;cas9f/f;inkf/f,tg/+,f/f,f/f,+/+,f/f,+/+,pwt,pwt,1657-1-2,M,NA,NA
NA,28205,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx wt,2021-10-12,2021-10-14,2022-01-03,81,NA,2022-01-03,NA,NA,NA,NA,RH,5x105,5uL,13254,28205-01,n-tva::ptenf/f;atrx+/+;cas9f/f;inkf/f,tg/+,f/f,f/f,+/+,f/f,+/+,pwt,pwt,1657-1-2,M,NA,NA
NA,28206,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx wt,2021-10-12,2021-10-14,2022-01-03,81,NA,NA,NA,2021-12-20,NA,NA,RH,5x105,5uL,13255,28206-03,n-tva::ptenf/f;atrx+/+;cas9f/f;inkf/f,tg/+,f/f,f/f,+/+,f/f,+/+,pwt,pwt,1657-1-2,M,NA,NA
NA,28207,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx wt,2021-10-12,2021-10-14,2021-12-15,62,NA,NA,NA,2021-11-28,NA,NA,RH,5x105,5uL,13256,28207-10,n-tva::ptenf/f;atrx+/+;cas9f/f;inkf/f,tg/+,f/f,f/f,+/+,f/f,+/+,pwt,pwt,1657-1-2,M,11/28/21 head tumor starting,NA
NA,28208,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx wt,2021-10-12,2021-10-14,2021-12-22,69,NA,NA,NA,2021-12-04,NA,NA,RH,5x105,5uL,13257,28208-11,n-tva::ptenf/f;atrx+/+;cas9f/f;inkf/f,tg/+,f/f,f/f,+/+,f/f,+/+,pwt,pwt,1657-1-2,M,"12/13/21 major twitching, has small tumor on head, sacked 12/22 for tumor burden",NA
NA,28525,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-11-11,2021-11-13,2021-12-28,45,NA,2021-12-28,NA,NA,NA,NA,RH,5x105,5uL,13716,28525-00,n-tva::ptenf/f;atrxf/f;cas9f/f;inkf/f,tg/+,f/f,f/f,f/f,f/f,+/+,pwt,pwt,1685-1-1,F,sacked for paralysis; breathing heavy,NA
NA,28526,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-11-11,2021-11-13,2022-03-07,114,NA,NA,NA,2022-03-01,NA,NA,RH,5x105,5uL,13717,28526-01,n-tva::ptenf/f;atrxf/f;cas9f/f;inkf/f,tg/+,f/f,f/f,f/f,f/f,+/+,pwt,pwt,1685-1-1,F,NA,NA
NA,28527,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-11-11,2021-11-13,2022-01-20,68,NA,NA,NA,2022-01-06,NA,NA,RH,5x105,5uL,13718,28527-03,n-tva::ptenf/f;atrxf/f;cas9f/f;inkf/f,tg/+,f/f,f/f,f/f,f/f,+/+,pwt,pwt,1685-1-1,F,sacked for tumor size,NA
NA,28528,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-11-11,2021-11-13,2022-03-23,130,NA,NA,NA,2022-03-10,NA,NA,RH,5x105,5uL,13719,28528-10,n-tva::ptenf/f;atrxf/f;cas9f/f;inkf/f,tg/+,f/f,f/f,f/f,f/f,+/+,pwt,pwt,1685-1-1,F,3/10/22 eye tumor noted,NA
NA,28529,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-11-11,2021-11-13,2022-02-28,107,NA,2022-02-23,NA,2022-02-23,NA,NA,RH,5x105,5uL,13720,28529-11,n-tva::ptenf/f;atrxf/f;cas9f/f;inkf/f,tg/+,f/f,f/f,f/f,f/f,+/+,pwt,pwt,1685-1-1,F,sacked for paralysis; breathing heavy,NA
NA,28530,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-11-11,2021-11-13,2022-02-15,94,NA,2022-01-04,NA,NA,NA,NA,RH,5x105,5uL,13721,28530-00,n-tva::ptenf/f;atrxf/f;cas9f/f;inkf/f,tg/+,f/f,f/f,f/f,f/f,+/+,pwt,pwt,1685-1-2,M,sacked for tumor size,NA
NA,28531,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-11-11,2021-11-13,2022-02-15,94,NA,2022-01-25,NA,NA,NA,NA,RH,5x105,5uL,13722,28531-01,n-tva::ptenf/f;atrxf/f;cas9f/f;inkf/f,tg/+,f/f,f/f,f/f,f/f,+/+,pwt,pwt,1685-1-2,M,sacked for tumor size,NA
NA,28532,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten KO; ink KO; atrx KO,2021-11-11,2021-11-13,2022-01-13,61,NA,2022-01-04,NA,NA,NA,NA,RH,5x105,5uL,13723,28532-03,n-tva::ptenf/f;atrxf/f;cas9f/f;inkf/f,tg/+,f/f,f/f,f/f,f/f,+/+,pwt,pwt,1685-1-2,M,sacked for tumor size,NA
NA,28708,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2021-12-01,2021-12-03,2022-06-07,186,2022-06-07,NA,2022-04-28,NA,NA,NA,RH,NA,NA,13973,28708-00,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,tg/+,+/+,pwt,1704-1-1,F,sacked for end date,NA
NA,28709,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2021-12-01,2021-12-03,2022-06-07,186,2022-06-07,2022-04-05,2022-04-28,NA,NA,NA,RH,NA,NA,13974,28709-00,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,tg/+,+/+,pwt,1704-1-2,M,sacked for end date,NA
NA,28710,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2021-12-01,2021-12-03,2022-06-07,186,2022-06-07,2022-04-05,2022-04-28,NA,NA,NA,RH,NA,NA,13975,28710-01,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,tg/+,+/+,pwt,1704-1-2,M,sacked for end date,NA
NA,28780,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2021-12-06,2021-12-07,2022-06-07,182,2022-06-07,2022-01-03,2022-04-28,NA,NA,NA,RH,NA,NA,14095,28780-00,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,tg/+,f/f,pwt,1703-1-1,F,sacked for end date,NA
NA,28781,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2021-12-06,2021-12-07,2022-06-07,182,2022-06-07,NA,2022-04-28,NA,NA,NA,RH,NA,NA,14096,28781-00,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,tg/+,f/f,pwt,1703-1-2,M,sacked for end date,NA
NA,28782,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2021-12-06,2021-12-07,2022-06-07,182,2022-06-07,NA,2022-04-28,NA,NA,NA,RH,NA,NA,14097,28782-01,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,tg/+,f/f,pwt,1703-1-2,M,sacked for end date,NA
NA,28783,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2021-12-06,2021-12-07,2022-06-07,182,2022-06-07,NA,2022-04-28,NA,NA,NA,RH,NA,NA,14098,28783-03,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,tg/+,f/f,pwt,1703-1-2,M,sacked for end date,NA
NA,28784,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2021-12-06,2021-12-07,2022-06-07,182,2022-06-07,NA,2022-04-28,NA,NA,NA,RH,NA,NA,14099,28784-10,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,+/+,f/f,pwt,1703-1-2,M,sacked for end date,NA
NA,29161,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-01-18,2022-01-20,2022-03-15,54,NA,2022-03-15,NA,NA,NA,NA,RE,NA,NA,14638,29161-00,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,+/+,+/+,pwt,1752-1-1,F,NA,NA
NA,29162,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-01-18,2022-01-20,2022-03-15,54,NA,2022-03-15,NA,NA,NA,NA,RE,NA,NA,14639,29162-01,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,+/+,+/+,pwt,1752-1-1,F,NA,NA
NA,29163,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-01-18,2022-01-20,2022-06-21,152,2022-06-21,NA,2022-05-18,NA,NA,NA,RE,NA,NA,14640,29163-00,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,+/+,+/+,pwt,1752-1-2,M,sacked for end date,NA
NA,29164,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-01-18,2022-01-20,2022-06-21,152,2022-06-21,NA,2022-05-18,NA,NA,NA,RE,NA,NA,14641,29164-01,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,+/+,+/+,pwt,1752-1-2,M,sacked for end date,NA
NA,29165,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-01-18,2022-01-20,2022-06-21,152,2022-06-21,NA,2022-05-18,NA,NA,NA,RE,NA,NA,14642,29165-10,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,+/+,+/+,pwt,1752-1-2,M,sacked for end date,NA
NA,29166,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-01-18,2022-01-20,2022-06-21,152,2022-06-21,NA,2022-05-18,NA,NA,NA,RE,NA,NA,14643,29166-11,n-tva::cas9f/f,tg/+,pwt,+/+,pwt,f/f,+/+,+/+,pwt,1752-1-2,M,sacked for end date,NA
